#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.base.inference.CompoundDistribution">
#    <distribution id="prior" spec="beast.base.inference.CompoundDistribution">
#        <distribution id="YuleModel.t:cytob_alignment" spec="beast.base.evolution.speciation.YuleModel">
#            <parameter id="birthRate.t:cytob_alignment" lower="0.0" name="birthDiffRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <tree id="Tree.t:cytob_alignment" spec="beast.base.evolution.tree.Tree">
#                <taxonset id="TaxonSet.cytob_alignment" spec="beast.base.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="YuleBirthRatePrior.t:cytob_alignment" name="distribution" x="@birthRate.t:cytob_alignment">
#            <Uniform id="Uniform.1" name="distr" upper="Infinity"/>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.base.inference.CompoundDistribution" useThreads="true">
#        <distribution data="@cytob_alignment" id="treeLikelihood.cytob_alignment" spec="beast.base.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:cytob_alignment">
#            <siteModel id="SiteModel.s:cytob_alignment" spec="beast.base.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:cytob_alignment" lower="0.0" name="mutationRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:cytob_alignment" lower="0.1" name="shape" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:cytob_alignment" lower="0.0" name="proportionInvariant" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="JC69.s:cytob_alignment" spec="beast.base.evolution.substitutionmodel.JukesCantor"/>
#            </siteModel>
#            <branchRateModel id="StrictClock.c:cytob_alignment" spec="beast.base.evolution.branchratemodel.StrictClockModel">
#                <parameter estimate="false" id="clockRate.c:cytob_alignment" lower="0.0" name="clock.rate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	Tree.height	Tree.treeLength	YuleModel	birthRate
1110000	-3116.7973783863185	-3140.2589977494617	23.461619363143193	-3140.2589977494617	0.040353313392832546	0.22706246023938045	23.461619363143193	56.757110261295786
1111000	-3117.1875136204258	-3140.6915832024174	23.504069581991743	-3140.6915832024174	0.03890220005148447	0.23842173978022088	23.504069581991743	45.67445316237617
1112000	-3117.325580254618	-3140.8716100509096	23.54602979629113	-3140.8716100509096	0.04504452404163158	0.24164824667217796	23.54602979629113	39.15383444143679
1113000	-3118.5567822794387	-3139.8988413352295	21.342059055790937	-3139.8988413352295	0.04349026787662756	0.24777252171555791	21.342059055790937	17.198410115469986
1114000	-3119.5386631797514	-3142.215482199925	22.67681902017376	-3142.215482199925	0.04436022912109795	0.25731477465571106	22.67681902017376	26.516519680088756
1115000	-3120.2098467027695	-3143.315404080111	23.10555737734127	-3143.315404080111	0.041585078846974294	0.2521454581708637	23.10555737734127	40.30498986768158
1116000	-3120.2366813553103	-3143.003241769942	22.766560414631762	-3143.003241769942	0.04338721329006081	0.2618345156163099	22.766560414631762	38.80142567263187
1117000	-3116.5323695629236	-3139.941259124457	23.40888956153333	-3139.941259124457	0.040202862831314	0.23778889504176573	23.40888956153333	48.354130555776244
1118000	-3115.5362814466157	-3138.9032737756365	23.366992329020686	-3138.9032737756365	0.04166155356641181	0.2390220839228057	23.366992329020686	48.014679531719096
1119000	-3118.785111916457	-3141.2133588761026	22.428246959645442	-3141.2133588761026	0.04776264340250755	0.27304982547378537	22.428246959645442	30.355988812411884
1120000	-3116.213986701418	-3139.14329109248	22.92930439106202	-3139.14329109248	0.046189738450471515	0.25490376186989705	22.92930439106202	29.294205239366185
1121000	-3123.150979175657	-3146.086564983694	22.935585808036922	-3146.086564983694	0.042693019417290146	0.24004367975955443	22.935585808036922	54.03965109563554
1122000	-3114.095312241979	-3138.330815608585	24.235503366606043	-3138.330815608585	0.040238390781546285	0.22143266084891045	24.235503366606043	34.6621670120048
1123000	-3115.794778068425	-3138.8802738892564	23.085495820831643	-3138.8802738892564	0.04389173148979266	0.24898239855591714	23.085495820831643	29.00526474215952
1124000	-3123.644291019999	-3145.161637374077	21.517346354078263	-3145.161637374077	0.05154273972625928	0.28392883751780434	21.517346354078263	44.588213439924154
1125000	-3117.5683057624533	-3141.238311926312	23.670006163858382	-3141.238311926312	0.04519937027914788	0.2337208211872679	23.670006163858382	31.16962406919312
1126000	-3120.954571427206	-3144.1571969714505	23.202625544244565	-3144.1571969714505	0.04143767217651333	0.23896449307383139	23.202625544244565	50.94576929876189
1127000	-3121.8259400638544	-3144.2128925239426	22.38695246008804	-3144.2128925239426	0.04867795438000312	0.24730049880494198	22.38695246008804	22.05071518374161
1128000	-3117.6048387793153	-3140.8653599447734	23.260521165458275	-3140.8653599447734	0.043660566291347416	0.24264638587273396	23.260521165458275	46.73180669866061
1129000	-3121.078481690548	-3143.3559023674743	22.277420676926397	-3143.3559023674743	0.043708608799229276	0.23229371652464925	22.277420676926397	67.01157303165618
1130000	-3120.0606138711196	-3142.637154240154	22.576540369034138	-3142.637154240154	0.04781536393438933	0.24771157684173647	22.576540369034138	23.38808092887571
1131000	-3117.3583758803147	-3141.130984693533	23.77260881321815	-3141.130984693533	0.04168561821567736	0.23357210286503685	23.77260881321815	33.314827926476255
1132000	-3116.193531680954	-3139.7552944346307	23.561762753676867	-3139.7552944346307	0.04098494962690272	0.23938743199794335	23.561762753676867	42.84443025835032
1133000	-3117.215445960756	-3141.1440611450817	23.928615184325942	-3141.1440611450817	0.042296342704610246	0.21946553997189538	23.928615184325942	56.16072501589956
1134000	-3117.489228085539	-3140.421182922127	22.931954836588243	-3140.421182922127	0.043619909581988484	0.2558042916898487	22.931954836588243	29.895065319809586
1135000	-3120.955198364796	-3143.7872296191085	22.832031254312277	-3143.7872296191085	0.04708410234707448	0.24358975844764527	22.832031254312277	52.86867566996918
1136000	-3117.580928776635	-3140.688889983941	23.1079612073057	-3140.688889983941	0.039824055101540495	0.25298403033768163	23.1079612073057	38.89575491288942
1137000	-3122.0177363994103	-3145.121668910555	23.10393251114477	-3145.121668910555	0.03611824208694617	0.22714834929185393	23.10393251114477	61.4724983905376
1138000	-3128.995271631372	-3152.661199271616	23.665927640244142	-3152.661199271616	0.040275788823473845	0.2384192895404521	23.665927640244142	39.78258429720881
1139000	-3116.276274623774	-3139.2807683150504	23.00449369127656	-3139.2807683150504	0.042164187020818755	0.24113638684723676	23.00449369127656	25.548132994911487
1140000	-3123.7601650398583	-3147.2231360630212	23.462971023162876	-3147.2231360630212	0.04113919222753591	0.23112790027178035	23.462971023162876	53.32148853113112
1141000	-3117.3199645233053	-3141.016335569784	23.69637104647868	-3141.016335569784	0.0443571181889923	0.23759141877781048	23.69637104647868	35.84490117293399
1142000	-3120.472079196948	-3144.1274193231134	23.655340126165306	-3144.1274193231134	0.04203184168215686	0.23092719990956417	23.655340126165306	50.12719830626247
1143000	-3121.947936243516	-3145.314635980204	23.366699736687988	-3145.314635980204	0.03889670755888117	0.24499713317415914	23.366699736687988	32.43620000881596
1144000	-3114.7465991669533	-3138.5705949075596	23.82399574060608	-3138.5705949075596	0.038005446965699005	0.2345247875171069	23.82399574060608	39.33571857939981
1145000	-3121.110175269855	-3145.088016375206	23.977841105350983	-3145.088016375206	0.035538757655145845	0.2303817490785323	23.977841105350983	40.87230782569642
1146000	-3118.0475206134142	-3141.6904338462814	23.642913232867045	-3141.6904338462814	0.04069412889150115	0.23914546436275352	23.642913232867045	36.044817426181105
1147000	-3124.302074673778	-3148.6746611396557	24.372586465877546	-3148.6746611396557	0.035403459445228366	0.22026945685017094	24.372586465877546	43.540138986990776
1148000	-3118.636689231849	-3141.301675076291	22.664985844441887	-3141.301675076291	0.04209116919915764	0.25629555847553626	22.664985844441887	46.0525229890353
1149000	-3119.2347117801173	-3142.9585646206338	23.723852840516262	-3142.9585646206338	0.03786520798523263	0.23613717627878958	23.723852840516262	34.57987873432379
1150000	-3116.791275062299	-3140.344877455952	23.55360239365294	-3140.344877455952	0.03984207540600486	0.2367103789564269	23.55360239365294	46.37027263687386
1151000	-3122.558851992207	-3146.505273569205	23.946421576998024	-3146.505273569205	0.03322660077854793	0.2293469733058649	23.946421576998024	34.201694082276106
1152000	-3123.315164484952	-3147.430823230463	24.115658745510803	-3147.430823230463	0.03470414817835005	0.22652543489004612	24.115658745510803	36.931455462939766
1153000	-3116.9378957880162	-3141.4592630223283	24.521367234312084	-3141.4592630223283	0.03671305124126866	0.21645537930786224	24.521367234312084	38.44140101479459
1154000	-3115.536206980047	-3138.4490165579214	22.912809577874196	-3138.4490165579214	0.04065566906849731	0.24740087236652358	22.912809577874196	48.857078764926584
1155000	-3120.9513317538945	-3143.5811899386326	22.62985818473824	-3143.5811899386326	0.0413955194918081	0.25176354159180875	22.62985818473824	24.5870678150207
1156000	-3122.1756379612743	-3146.023073228516	23.84743526724135	-3146.023073228516	0.03963039365466484	0.2320426389614329	23.84743526724135	33.98900113543647
1157000	-3117.7616420367644	-3141.3283555339453	23.56671349718069	-3141.3283555339453	0.040001161011428865	0.230538525388551	23.56671349718069	52.112347624598655
1158000	-3115.765978201706	-3139.1576296057765	23.39165140407059	-3139.1576296057765	0.041647939428736465	0.23929314065161097	23.39165140407059	29.368916389688156
1159000	-3119.9746172490577	-3143.34340467757	23.368787428512206	-3143.34340467757	0.043799260348676705	0.24534406422120483	23.368787428512206	40.77218398073405
1160000	-3119.653062186609	-3143.955169798067	24.302107611458023	-3143.955169798067	0.0370994046598056	0.22227598723451272	24.302107611458023	38.86682263423442
1161000	-3118.1299342885745	-3141.6189745696142	23.489040281039898	-3141.6189745696142	0.03404433126880139	0.21632064939254855	23.489040281039898	65.25091544059603
1162000	-3118.8645943591105	-3141.6949002017855	22.830305842675205	-3141.6949002017855	0.044752654020186154	0.23366114087846357	22.830305842675205	22.905736082854936
1163000	-3115.4073947815264	-3139.4130187073515	24.005623925825283	-3139.4130187073515	0.038229850576218166	0.2248117804093593	24.005623925825283	49.12043221819009
1164000	-3115.339284437711	-3139.264672383873	23.925387946162225	-3139.264672383873	0.039724159207607634	0.22871482071494684	23.925387946162225	33.101133997674964
1165000	-3116.793724026143	-3140.2593250558352	23.46560102969214	-3140.2593250558352	0.03723342722730942	0.221901622022192	23.46560102969214	60.949728060392154
1166000	-3118.75798281707	-3141.9887059758494	23.230723158779305	-3141.9887059758494	0.03677395173641044	0.23527328887524301	23.230723158779305	53.489419609294195
1167000	-3120.058705661195	-3141.935125822428	21.876420161233114	-3141.935125822428	0.04536187049043376	0.24420664707978693	21.876420161233114	63.263397133607775
1168000	-3120.3404960721864	-3142.50226297768	22.161766905493444	-3142.50226297768	0.03927869369137784	0.25644861005656555	22.161766905493444	52.75748870847178
1169000	-3122.169007129473	-3143.9489058342697	21.779898704796963	-3143.9489058342697	0.04547382583362583	0.260660491228428	21.779898704796963	20.168133536211904
1170000	-3116.695377057523	-3140.212618216112	23.517241158588906	-3140.212618216112	0.03910112600798504	0.23511899068527156	23.517241158588906	29.41109885082233
1171000	-3119.0899292153485	-3141.972256652515	22.882327437166524	-3141.972256652515	0.04050683592203583	0.23242947091415792	22.882327437166524	60.25385389458579
1172000	-3114.8279238941254	-3137.986410740884	23.158486846758276	-3137.986410740884	0.040065171601896675	0.24212250227508703	23.158486846758276	49.06646734631445
1173000	-3121.2155577548774	-3141.9743829539552	20.75882519907789	-3141.9743829539552	0.040563682023274	0.23439045260005312	20.75882519907789	79.40874191470073
1174000	-3120.9562596522906	-3140.7912086268384	19.834948974547967	-3140.7912086268384	0.04466967480105648	0.254571878199715	19.834948974547967	74.4748645282266
1175000	-3121.069133283624	-3142.058801789628	20.98966850600398	-3142.058801789628	0.04509671550911774	0.27232743303764095	20.98966850600398	55.89377818906576
1176000	-3120.269630453674	-3143.9260565669906	23.656426113316517	-3143.9260565669906	0.03856866952693574	0.23550008030647573	23.656426113316517	45.16816838492803
1177000	-3115.110009504598	-3137.9949658954833	22.88495639088545	-3137.9949658954833	0.04338207179531507	0.24638973096850994	22.88495639088545	25.68800181708689
1178000	-3117.0157754624847	-3140.715841729031	23.70006626654638	-3140.715841729031	0.03618610183155711	0.21663161600661923	23.70006626654638	26.074553767446737
1179000	-3123.304302836169	-3147.4506951620974	24.146392325928257	-3147.4506951620974	0.037392517874915945	0.22633870127017416	24.146392325928257	39.98029254251056
1180000	-3122.1636760908523	-3142.761421015525	20.59774492467235	-3142.761421015525	0.0486944923840794	0.2424030879131043	20.59774492467235	75.64609852580695
1181000	-3116.0827776680585	-3138.984398015741	22.90162034768246	-3138.984398015741	0.03768715570097241	0.24402859120284054	22.90162034768246	51.574116730903505
1182000	-3118.1982087199035	-3141.2203319961836	23.02212327628033	-3141.2203319961836	0.041212226445729465	0.23208508724315896	23.02212327628033	23.928078809183027
1183000	-3117.3004591278745	-3141.3044747562312	24.004015628356807	-3141.3044747562312	0.04298117731799772	0.2273460739127132	24.004015628356807	45.86748631128763
1184000	-3118.4881612745244	-3142.0804613132223	23.592300038697765	-3142.0804613132223	0.04240388773510356	0.22421462682833235	23.592300038697765	26.850634189780646
1185000	-3116.7707045552006	-3140.121161736131	23.35045718093033	-3140.121161736131	0.04429462688028793	0.2465021975581197	23.35045718093033	33.70490258110988
1186000	-3115.0884127280415	-3138.214696368273	23.126283640231737	-3138.214696368273	0.03869539301478343	0.22731567786942997	23.126283640231737	61.06668046969277
1187000	-3115.1625285775735	-3139.6537812067354	24.491252629161984	-3139.6537812067354	0.0356289639382103	0.21776866491289174	24.491252629161984	42.342397395110424
1188000	-3122.7237094474253	-3142.4134702301	19.689760782674504	-3142.4134702301	0.04697696229482449	0.2728448546237021	19.689760782674504	66.06862942892704
1189000	-3119.243363763434	-3142.3766511014405	23.1332873380064	-3142.3766511014405	0.04085034008968567	0.24963299068474282	23.1332873380064	30.233731676905627
1190000	-3116.8454905217063	-3139.9287642171835	23.08327369547718	-3139.9287642171835	0.0420032895706714	0.2504903058176571	23.08327369547718	42.91322333233765
1191000	-3118.7231409302035	-3141.3450011257573	22.621860195553815	-3141.3450011257573	0.04219993609329922	0.23911155848673468	22.621860195553815	58.63289368348014
1192000	-3118.153589284623	-3141.1551179243943	23.001528639771255	-3141.1551179243943	0.04308565013126036	0.25648262142350187	23.001528639771255	32.81693035903498
1193000	-3114.0072901820226	-3138.0717067281726	24.064416546149864	-3138.0717067281726	0.04071981499846483	0.22519466313944556	24.064416546149864	47.08156475839153
1194000	-3122.5557393500985	-3144.93214060201	22.37640125191154	-3144.93214060201	0.044680094980885834	0.2755251703800946	22.37640125191154	32.935247914334035
1195000	-3118.1883323681936	-3141.588518432206	23.400186064012395	-3141.588518432206	0.03573478300842872	0.2391889140537984	23.400186064012395	47.19262261429581
1196000	-3124.046607272592	-3147.2941021183146	23.24749484572239	-3147.2941021183146	0.03761556934617302	0.23881816639498096	23.24749484572239	27.358014707759395
1197000	-3119.3784626446914	-3141.5696372214534	22.191174576762002	-3141.5696372214534	0.04606638230233527	0.26475041970633584	22.191174576762002	47.2290114198398
1198000	-3115.3143336780354	-3138.573759164609	23.259425486573605	-3138.573759164609	0.0402826662155736	0.24895241538659799	23.259425486573605	39.18605318947354
1199000	-3118.246150464656	-3141.5935409644944	23.347390499838465	-3141.5935409644944	0.03905455903464749	0.24652554660920398	23.347390499838465	33.595983773806125
1200000	-3118.2691199529786	-3141.7812062174467	23.51208626446816	-3141.7812062174467	0.04108171829065424	0.24255514188507601	23.51208626446816	35.24727980340618
1201000	-3116.661616455453	-3140.163105774768	23.50148931931497	-3140.163105774768	0.04702354048845391	0.24290040314819417	23.50148931931497	38.77767869458167
1202000	-3121.432451591171	-3144.621121566388	23.18866997521716	-3144.621121566388	0.047789756916927266	0.2444361913403787	23.18866997521716	28.584141740475633
1203000	-3124.1393154293237	-3147.5588625031655	23.419547073841755	-3147.5588625031655	0.04339515689052257	0.2450610780700844	23.419547073841755	38.63050239119133
1204000	-3116.011818345166	-3139.9780783369592	23.966259991793216	-3139.9780783369592	0.03728728522500602	0.23074034170378482	23.966259991793216	37.49508472320533
1205000	-3117.076841446713	-3139.5080770098753	22.431235563162414	-3139.5080770098753	0.03917232248385463	0.24476590482292188	22.431235563162414	57.05255425341879
1206000	-3115.001417835586	-3137.818635574839	22.81721773925321	-3137.818635574839	0.040419879756141114	0.2336153989601597	22.81721773925321	60.17843201810132
1207000	-3114.362850308603	-3138.453420054326	24.090569745723425	-3138.453420054326	0.04092770110256169	0.22667536505153305	24.090569745723425	35.9664030413525
1208000	-3116.8650127856367	-3140.5241379172967	23.65912513165977	-3140.5241379172967	0.036933275131297405	0.21739431546610202	23.65912513165977	25.91116113443191
1209000	-3118.922709233584	-3143.2995490026447	24.376839769060734	-3143.2995490026447	0.034617632879275106	0.2139443888597216	24.376839769060734	53.37413335414477
1210000	-3117.06891648448	-3139.6181610454983	22.54924456101829	-3139.6181610454983	0.04598364279777713	0.24639664208068218	22.54924456101829	54.57305872908113
1211000	-3116.1809809080637	-3139.6545836053538	23.473602697290236	-3139.6545836053538	0.03869006837973141	0.22876614837344855	23.473602697290236	26.883717030537333
1212000	-3117.3871375937847	-3138.5569775659337	21.169839972149163	-3138.5569775659337	0.04386686186988856	0.2560054917341977	21.169839972149163	62.91177735463615
1213000	-3122.7283726188334	-3145.3098039384963	22.581431319663075	-3145.3098039384963	0.03963618052830917	0.23448180910882918	22.581431319663075	62.27782964408264
1214000	-3118.059981000766	-3142.2214023817182	24.16142138095212	-3142.2214023817182	0.033862603270488824	0.22212647469913815	24.16142138095212	33.47318344027734
1215000	-3115.728708878026	-3138.688047343816	22.95933846579001	-3138.688047343816	0.03908439457480847	0.24605486406826554	22.95933846579001	49.16519105925414
